,feature,accuracy,precision,recall
10068,"['RMFSL', 'HOUST', 'UMCSENT']",0.7631578947368421,0.0,0.0
10069,"['RMFSL', 'HOUST', '서울아파트매매가격지수']",0.5789473684210527,0.18181818181818182,0.2222222222222222
10070,"['RMFSL', 'HOUST', 'AMBNS']",0.7894736842105263,1.0,0.1111111111111111
10071,"['RMFSL', 'HOUST', '수출물가지수']",0.7631578947368421,0.5,0.1111111111111111
10072,"['RMFSL', 'HOUST', 'EXJPUS']",0.7631578947368421,0.0,0.0
10073,"['RMFSL', 'HOUST', 'EXKOUS']",0.7368421052631579,0.0,0.0
10074,"['RMFSL', 'HOUST', 'EXCHUS']",0.7368421052631579,0.0,0.0
10075,"['RMFSL', 'HOUST', 'XTEXVA01CNM667S']",0.7368421052631579,0.0,0.0
10076,"['RMFSL', 'HOUST', '정책금리']",0.7368421052631579,0.0,0.0
10077,"['RMFSL', 'HOUST', '통화량']",0.7894736842105263,1.0,0.1111111111111111
10078,"['RMFSL', 'HOUST', 'GACDFSA066MSFRBPHI']",0.6052631578947368,0.2857142857142857,0.4444444444444444
10079,"['RMFSL', 'HOUST', 'XTIMVA01KRM667S']",0.6842105263157895,0.2857142857142857,0.2222222222222222
10080,"['RMFSL', 'HOUST', 'KORPROINDMISMEI']",0.7368421052631579,0.0,0.0
10081,"['RMFSL', 'HOUST', 'KORCPIALLMINMEI']",0.7368421052631579,0.0,0.0
10082,"['RMFSL', 'HOUST', 'LRUNTTTTKRM156S']",0.7631578947368421,0.0,0.0
10083,"['RMFSL', 'HOUST', '한국실업률']",0.7368421052631579,0.0,0.0
10084,"['RMFSL', 'HOUST', 'IR3TCD01KRM156N']",0.7368421052631579,0.0,0.0
10085,"['RMFSL', 'HOUST', '환율평균']",0.7631578947368421,0.5,0.1111111111111111
10086,"['RMFSL', 'HSN1F', 'FEDFUNDS']",0.7631578947368421,0.0,0.0
10087,"['RMFSL', 'HSN1F', 'USSLIND']",0.7894736842105263,0.6666666666666666,0.2222222222222222
10088,"['RMFSL', 'HSN1F', 'TOTALSA']",0.7631578947368421,0.5,0.2222222222222222
10089,"['RMFSL', 'HSN1F', 'UMCSENT']",0.7631578947368421,0.0,0.0
10090,"['RMFSL', 'HSN1F', '서울아파트매매가격지수']",0.7631578947368421,0.5,0.1111111111111111
